provincia_nombre,canton_nombre,parroquia_nombre,sexo,electores,numero_de_actas,votos_en_blanco,votos_nulos,candidato_votos,candidato_nombre,op_siglas,candidato_estado,parroquia_estado
AZUAY,GUALACEO,REMIGIO_CRESPO_TORAL,mujeres,394,2,14,27,41,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,RURAL
AZUAY,GUALACEO,REMIGIO_CRESPO_TORAL,mujeres,394,2,14,27,182,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS/PS-FA,electos,RURAL
AZUAY,GUALACEO,SAN_JUAN,hombres,1689,6,40,85,194,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,RURAL
AZUAY,GUALACEO,SAN_JUAN,hombres,1689,6,40,85,440,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS/PS-FA,electos,RURAL
AZUAY,GUALACEO,SAN_JUAN,mujeres,2151,8,96,285,906,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS/PS-FA,electos,RURAL
AZUAY,GUALACEO,SAN_JUAN,mujeres,2151,8,96,285,174,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,RURAL
AZUAY,GUALACEO,ZHIDMAD,hombres,731,3,18,59,351,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS/PS-FA,electos,RURAL
AZUAY,GUALACEO,ZHIDMAD,hombres,731,3,18,59,85,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,RURAL
AZUAY,GUALACEO,ZHIDMAD,mujeres,749,3,21,96,399,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS/PS-FA,electos,RURAL
AZUAY,GUALACEO,ZHIDMAD,mujeres,749,3,21,96,82,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,RURAL
AZUAY,GUALACEO,GUALACEO,hombres,9440,32,51,568,1039,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,URBANA
