provincia_nombre,canton_nombre,parroquia_nombre,sexo,electores,numero_de_actas,votos_en_blanco,votos_nulos,candidato_votos,candidato_nombre,op_siglas,candidato_estado,parroquia_estado
AZUAY,CUENCA,MOLLETURO,mujeres,1554,8,136,148,15,JUEZ_ABUCHAKRA_IVONNE_LEYLA,,,RURAL
AZUAY,CUENCA,MOLLETURO,mujeres,1554,8,136,148,8,HURTADO_LARREA_OSVALDO,,,RURAL
AZUAY,CUENCA,MOLLETURO,mujeres,1554,8,136,148,97,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
AZUAY,CUENCA,MOLLETURO,mujeres,1554,8,136,148,6,ALARCON_COSTTA_CESAR_AUGUSTO,,,RURAL
AZUAY,CUENCA,MOLLETURO,mujeres,1554,8,136,148,43,NEIRA_MENENDEZ_ANTONIO_XAVIER,,,RURAL
AZUAY,CUENCA,MOLLETURO,mujeres,1554,8,136,148,8,VELAZQUEZ_HERRERA_JACINTO,,,RURAL
AZUAY,CUENCA,MOLLETURO,mujeres,1554,8,136,148,329,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,RURAL
AZUAY,CUENCA,MOLLETURO,mujeres,1554,8,136,148,152,BORJA_CEVALLOS_RODRIGO,,,RURAL
AZUAY,CUENCA,MOLLETURO,mujeres,1554,8,136,148,92,BUCARAM_ORTIZ_JACOBO,,,RURAL
AZUAY,CUENCA,MOLLETURO,mujeres,1554,8,136,148,46,ROLDOS_AGUILERA_LEON,,,RURAL
AZUAY,CUENCA,MOLLETURO,mujeres,1554,8,136,148,6,VARGAS_GUATATUCA_CARLOS_ANTONIO,,,RURAL
AZUAY,CUENCA,MULTI_NULTI,hombres,1271,7,56,71,7,HURTADO_LARREA_OSVALDO,,,RURAL
AZUAY,CUENCA,MULTI_NULTI,hombres,1271,7,56,71,36,NEIRA_MENENDEZ_ANTONIO_XAVIER,,,RURAL
AZUAY,CUENCA,MULTI_NULTI,hombres,1271,7,56,71,50,ROLDOS_AGUILERA_LEON,,,RURAL
AZUAY,CUENCA,MULTI_NULTI,hombres,1271,7,56,71,157,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,RURAL
AZUAY,CUENCA,MULTI_NULTI,hombres,1271,7,56,71,230,BORJA_CEVALLOS_RODRIGO,,,RURAL
AZUAY,CUENCA,MULTI_NULTI,hombres,1271,7,56,71,6,ALARCON_COSTTA_CESAR_AUGUSTO,,,RURAL
AZUAY,CUENCA,MULTI_NULTI,hombres,1271,7,56,71,4,JUEZ_ABUCHAKRA_IVONNE_LEYLA,,,RURAL
AZUAY,CUENCA,MULTI_NULTI,hombres,1271,7,56,71,28,VELAZQUEZ_HERRERA_JACINTO,,,RURAL
AZUAY,CUENCA,MULTI_NULTI,hombres,1271,7,56,71,5,VARGAS_GUATATUCA_CARLOS_ANTONIO,,,RURAL
AZUAY,CUENCA,MULTI_NULTI,hombres,1271,7,56,71,83,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
AZUAY,CUENCA,MULTI_NULTI,hombres,1271,7,56,71,62,BUCARAM_ORTIZ_JACOBO,,,RURAL
AZUAY,CUENCA,MULTI_NULTI,mujeres,1360,7,96,75,8,ALARCON_COSTTA_CESAR_AUGUSTO,,,RURAL
AZUAY,CUENCA,MULTI_NULTI,mujeres,1360,7,96,75,5,VARGAS_GUATATUCA_CARLOS_ANTONIO,,,RURAL
AZUAY,CUENCA,MULTI_NULTI,mujeres,1360,7,96,75,18,VELAZQUEZ_HERRERA_JACINTO,,,RURAL
AZUAY,CUENCA,MULTI_NULTI,mujeres,1360,7,96,75,98,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
AZUAY,CUENCA,MULTI_NULTI,mujeres,1360,7,96,75,165,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,RURAL
AZUAY,CUENCA,MULTI_NULTI,mujeres,1360,7,96,75,19,JUEZ_ABUCHAKRA_IVONNE_LEYLA,,,RURAL
AZUAY,CUENCA,MULTI_NULTI,mujeres,1360,7,96,75,79,ROLDOS_AGUILERA_LEON,,,RURAL
AZUAY,CUENCA,MULTI_NULTI,mujeres,1360,7,96,75,288,BORJA_CEVALLOS_RODRIGO,,,RURAL
AZUAY,CUENCA,MULTI_NULTI,mujeres,1360,7,96,75,25,NEIRA_MENENDEZ_ANTONIO_XAVIER,,,RURAL
AZUAY,CUENCA,MULTI_NULTI,mujeres,1360,7,96,75,48,BUCARAM_ORTIZ_JACOBO,,,RURAL
AZUAY,CUENCA,MULTI_NULTI,mujeres,1360,7,96,75,7,HURTADO_LARREA_OSVALDO,,,RURAL
AZUAY,CUENCA,OCTAVIO_CORDERO_P.,hombres,1313,7,26,57,2,VELAZQUEZ_HERRERA_JACINTO,,,RURAL
AZUAY,CUENCA,OCTAVIO_CORDERO_P.,hombres,1313,7,26,57,109,BORJA_CEVALLOS_RODRIGO,,,RURAL
AZUAY,CUENCA,OCTAVIO_CORDERO_P.,hombres,1313,7,26,57,15,ROLDOS_AGUILERA_LEON,,,RURAL
AZUAY,CUENCA,OCTAVIO_CORDERO_P.,hombres,1313,7,26,57,7,JUEZ_ABUCHAKRA_IVONNE_LEYLA,,,RURAL
AZUAY,CUENCA,OCTAVIO_CORDERO_P.,hombres,1313,7,26,57,78,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,RURAL
AZUAY,CUENCA,OCTAVIO_CORDERO_P.,hombres,1313,7,26,57,2,VARGAS_GUATATUCA_CARLOS_ANTONIO,,,RURAL
AZUAY,CUENCA,OCTAVIO_CORDERO_P.,hombres,1313,7,26,57,3,HURTADO_LARREA_OSVALDO,,,RURAL
AZUAY,CUENCA,OCTAVIO_CORDERO_P.,hombres,1313,7,26,57,8,BUCARAM_ORTIZ_JACOBO,,,RURAL
AZUAY,CUENCA,OCTAVIO_CORDERO_P.,hombres,1313,7,26,57,27,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
AZUAY,CUENCA,OCTAVIO_CORDERO_P.,hombres,1313,7,26,57,29,NEIRA_MENENDEZ_ANTONIO_XAVIER,,,RURAL
AZUAY,CUENCA,OCTAVIO_CORDERO_P.,hombres,1313,7,26,57,3,ALARCON_COSTTA_CESAR_AUGUSTO,,,RURAL
AZUAY,CUENCA,OCTAVIO_CORDERO_P.,mujeres,1398,7,56,117,8,JUEZ_ABUCHAKRA_IVONNE_LEYLA,,,RURAL
AZUAY,CUENCA,OCTAVIO_CORDERO_P.,mujeres,1398,7,56,117,3,HURTADO_LARREA_OSVALDO,,,RURAL
AZUAY,CUENCA,OCTAVIO_CORDERO_P.,mujeres,1398,7,56,117,23,BUCARAM_ORTIZ_JACOBO,,,RURAL
AZUAY,CUENCA,OCTAVIO_CORDERO_P.,mujeres,1398,7,56,117,121,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,RURAL
AZUAY,CUENCA,OCTAVIO_CORDERO_P.,mujeres,1398,7,56,117,44,ROLDOS_AGUILERA_LEON,,,RURAL
AZUAY,CUENCA,OCTAVIO_CORDERO_P.,mujeres,1398,7,56,117,185,BORJA_CEVALLOS_RODRIGO,,,RURAL
AZUAY,CUENCA,OCTAVIO_CORDERO_P.,mujeres,1398,7,56,117,28,NEIRA_MENENDEZ_ANTONIO_XAVIER,,,RURAL
AZUAY,CUENCA,OCTAVIO_CORDERO_P.,mujeres,1398,7,56,117,6,VARGAS_GUATATUCA_CARLOS_ANTONIO,,,RURAL
AZUAY,CUENCA,OCTAVIO_CORDERO_P.,mujeres,1398,7,56,117,7,ALARCON_COSTTA_CESAR_AUGUSTO,,,RURAL
AZUAY,CUENCA,OCTAVIO_CORDERO_P.,mujeres,1398,7,56,117,40,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
AZUAY,CUENCA,OCTAVIO_CORDERO_P.,mujeres,1398,7,56,117,10,VELAZQUEZ_HERRERA_JACINTO,,,RURAL
AZUAY,CUENCA,PACCHA,hombres,1398,7,44,56,24,NEIRA_MENENDEZ_ANTONIO_XAVIER,,,RURAL
AZUAY,CUENCA,PACCHA,hombres,1398,7,44,56,68,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
